dt,statusN,statusS,tempC,windspeedKmph,cond,precipMM,humidity,visibility,pressure,cloudcover,heatIndexC,dewPointC,windChillC,windGustKmph,feelsLikeC
2015-04-30 09:00:00,16.427790498119045,14.455622608804154,0.7,0.045454545,0.6315789470000001,0.004424779,0.434782609,1.0,0.75862069,0.3,0.793103448,0.7692307690000001,0.7,0.027777778,0.793103448
2015-04-30 09:15:00,16.874164301145722,14.891533441556938,0.725,0.045454545,0.6315789470000001,0.004424779,0.41666666700000005,1.0,0.75862069,0.29,0.801724138,0.75,0.725,0.027777778,0.801724138
2015-04-30 09:30:00,17.16702857804675,15.325242981638816,0.75,0.045454545,0.6315789470000001,0.004424779,0.398550725,1.0,0.75862069,0.28,0.810344828,0.7307692309999999,0.75,0.027777778,0.810344828
2015-04-30 09:45:00,17.255460587983368,15.728421339804747,0.775,0.045454545,0.6315789470000001,0.004424779,0.38043478299999994,1.0,0.75862069,0.27,0.818965517,0.711538462,0.775,0.027777778,0.818965517
2015-04-30 10:00:00,17.088537590116818,16.072738626809706,0.8,0.045454545,0.6315789470000001,0.004424779,0.362318841,1.0,0.75862069,0.26,0.8275862070000001,0.692307692,0.8,0.027777778,0.8275862070000001
2015-04-30 16:00:00,40.922893560663155,15.10423868367528,0.85,0.113636364,0.894736842,0.0,0.260869565,1.0,0.689655172,0.27,0.793103448,0.538461538,0.85,0.083333333,0.793103448
2015-04-30 16:15:00,41.03031374736646,15.215889554803358,0.8375,0.113636364,0.828947368,0.0,0.27536231899999997,1.0,0.689655172,0.2775,0.7758620690000001,0.538461538,0.8375,0.083333333,0.7758620690000001
2015-04-30 16:30:00,41.073365427100505,15.334481824690114,0.825,0.113636364,0.763157895,0.0,0.289855072,1.0,0.689655172,0.285,0.75862069,0.538461538,0.825,0.083333333,0.75862069
2015-04-30 16:45:00,41.06107339218264,15.455645528065775,0.8125,0.113636364,0.697368421,0.0,0.304347826,1.0,0.689655172,0.2925,0.74137931,0.538461538,0.8125,0.083333333,0.74137931
2015-04-30 17:00:00,41.00246243493022,15.57501069966058,0.8,0.113636364,0.6315789470000001,0.0,0.31884058,1.0,0.689655172,0.3,0.7241379309999999,0.538461538,0.8,0.083333333,0.7241379309999999
2015-04-30 17:15:00,40.906557347660616,15.688207374204776,0.7875,0.113636364,0.6315789470000001,0.0,0.333333333,1.0,0.689655172,0.3075,0.706896552,0.557692308,0.7875,0.08680555599999999,0.706896552
