dt,statusN,statusS,tempC,windspeedKmph,cond,precipMM,humidity,visibility,pressure,cloudcover,heatIndexC,dewPointC,windChillC,windGustKmph,feelsLikeC
2015-06-11 05:00:00,40.00290877730564,40.98328922543109,0.4,0.090909091,0.0,0.004424779,0.768115942,1.0,0.689655172,0.16,0.448275862,0.7692307690000001,0.4,0.097222222,0.448275862
2015-06-11 05:15:00,40.002908810181545,40.98012572787428,0.4125,0.090909091,0.22368421100000002,0.004424779,0.7572463770000001,1.0,0.689655172,0.1625,0.456896552,0.7692307690000001,0.4125,0.09375,0.456896552
2015-06-11 05:30:00,40.00290883791669,40.97674298872065,0.425,0.090909091,0.447368421,0.004424779,0.7463768120000001,1.0,0.689655172,0.165,0.465517241,0.7692307690000001,0.425,0.090277778,0.465517241
2015-06-11 05:45:00,40.00290886050686,40.973143861432156,0.4375,0.090909091,0.671052632,0.004424779,0.735507246,1.0,0.689655172,0.1675,0.474137931,0.7692307690000001,0.4375,0.08680555599999999,0.474137931
2015-06-11 06:00:00,40.002908877947824,40.96933119947086,0.45,0.090909091,0.894736842,0.004424779,0.7246376809999999,1.0,0.689655172,0.17,0.482758621,0.7692307690000001,0.45,0.083333333,0.482758621
2015-06-11 06:15:00,40.002908890235375,40.96530785629872,0.4625,0.090909091,0.894736842,0.0033185840000000003,0.702898551,1.0,0.689655172,0.175,0.50862069,0.7692307690000001,0.4625,0.083333333,0.50862069
2015-06-11 06:30:00,40.00290889736527,40.961076685377776,0.475,0.090909091,0.894736842,0.002212389,0.68115942,1.0,0.689655172,0.18,0.534482759,0.7692307690000001,0.475,0.083333333,0.534482759
2015-06-11 06:45:00,40.00290889933332,40.95664054017,0.4875,0.090909091,0.894736842,0.001106195,0.65942029,1.0,0.689655172,0.185,0.560344828,0.7692307690000001,0.4875,0.083333333,0.560344828
2015-06-11 07:00:00,40.002908896135274,40.952002274137406,0.5,0.090909091,0.894736842,0.0,0.637681159,1.0,0.689655172,0.19,0.5862068970000001,0.7692307690000001,0.5,0.083333333,0.5862068970000001
2015-06-11 07:15:00,40.00290888776691,40.947164740742004,0.525,0.090909091,0.894736842,0.0,0.615942029,1.0,0.689655172,0.195,0.612068966,0.7692307690000001,0.525,0.079861111,0.612068966
2015-06-11 07:30:00,40.00290887422401,40.942130793445784,0.55,0.090909091,0.894736842,0.0,0.594202899,1.0,0.689655172,0.2,0.637931034,0.7692307690000001,0.55,0.076388889,0.637931034
