dt,lineName,stationName,statusN,statusS
2015-01-01 00:00:00,EDSA,Taft Ave.,15.583652943722534,15.505401897885141
2015-01-01 00:15:00,EDSA,Taft Ave.,15.575252294655822,15.505134716592416
2015-01-01 00:30:00,EDSA,Taft Ave.,15.567190515939386,15.504872823679278
2015-01-01 00:45:00,EDSA,Taft Ave.,15.55946226808682,15.504616178404602
2015-01-01 01:00:00,EDSA,Taft Ave.,15.552062211611712,15.504364740027267
2015-01-01 01:15:00,EDSA,Taft Ave.,15.544985007027657,15.504118467806155
2015-01-01 01:30:00,EDSA,Taft Ave.,15.538225314848246,15.50387732100015
2015-01-01 01:45:00,EDSA,Taft Ave.,15.531777795587066,15.503641258868127
2015-01-01 02:00:00,EDSA,Taft Ave.,15.52563710975771,15.503410240668966
2015-01-01 02:15:00,EDSA,Taft Ave.,15.519797917873769,15.50318422566155
2015-01-01 02:30:00,EDSA,Taft Ave.,15.51425488044883,15.502963173104757
2015-01-01 02:45:00,EDSA,Taft Ave.,15.509002657996488,15.502747042257468
2015-01-01 03:00:00,EDSA,Taft Ave.,15.504035911030336,15.502535792378563
2015-01-01 03:15:00,EDSA,Taft Ave.,15.499349300063958,15.502329382726922
2015-01-01 03:30:00,EDSA,Taft Ave.,15.49493748561095,15.502127772561424
2015-01-01 03:45:00,EDSA,Taft Ave.,15.490795128184901,15.50193092114095
2015-01-01 04:00:00,EDSA,Taft Ave.,15.486916888299401,15.50173878772438
2015-01-01 04:15:00,EDSA,Taft Ave.,15.483297426468042,15.501551331570592
2015-01-01 04:30:00,EDSA,Taft Ave.,15.479931403204416,15.501368511938468
2015-01-01 04:45:00,EDSA,Taft Ave.,15.47681347902211,15.501190288086887
2015-01-01 05:00:00,EDSA,Taft Ave.,15.473938314434726,15.501016619274731
2015-01-01 05:15:00,EDSA,Taft Ave.,15.471300569955835,15.500847464760879
2015-01-01 05:30:00,EDSA,Taft Ave.,15.468894906099043,15.50068278380421
2015-01-01 05:45:00,EDSA,Taft Ave.,15.466715983377938,15.5005225356636
2015-01-01 06:00:00,EDSA,Taft Ave.,15.464758462306106,15.50036667959794
2015-01-01 06:15:00,EDSA,Taft Ave.,15.463017003397145,15.500215174866101
2015-01-01 06:30:00,EDSA,Taft Ave.,15.461486267164638,15.500067980726966
2015-01-01 06:45:00,EDSA,Taft Ave.,15.460160914122183,15.499925056439416
2015-01-01 07:00:00,EDSA,Taft Ave.,15.459035604783368,15.499786361262327
2015-01-01 07:15:00,EDSA,Taft Ave.,15.458104999661781,15.499651854454582
2015-01-01 07:30:00,EDSA,Taft Ave.,15.457363759271018,15.499521495275063
2015-01-01 07:45:00,EDSA,Taft Ave.,15.456806544124666,15.499395242982644
2015-01-01 08:00:00,EDSA,Taft Ave.,15.456428014736316,15.499273056836211
2015-01-01 08:15:00,EDSA,Taft Ave.,15.456222831619558,15.499154896094643
2015-01-01 08:30:00,EDSA,Taft Ave.,15.45618565528799,15.499040720016811
2015-01-01 08:45:00,EDSA,Taft Ave.,15.456311146255198,15.49893048786161
2015-01-01 09:00:00,EDSA,Taft Ave.,15.456593965034765,15.498824158887912
2015-01-01 09:15:00,EDSA,Taft Ave.,15.457028772140296,15.498721692354598
2015-01-01 09:30:00,EDSA,Taft Ave.,15.45761022808537,15.498623047520542
2015-01-01 09:45:00,EDSA,Taft Ave.,15.458332993383582,15.498528183644634
2015-01-01 10:00:00,EDSA,Taft Ave.,15.459191728548529,15.498437059985754
2015-01-01 10:15:00,EDSA,Taft Ave.,15.460181094093794,15.498349635802771
2015-01-01 10:30:00,EDSA,Taft Ave.,15.461295750532967,15.498265870354572
2015-01-01 10:45:00,EDSA,Taft Ave.,15.462530358379645,15.498185722900038
2015-01-01 11:00:00,EDSA,Taft Ave.,15.463879578147417,15.49810915269805
2015-01-01 11:15:00,EDSA,Taft Ave.,15.465338070349866,15.498036119007482
2015-01-01 11:30:00,EDSA,Taft Ave.,15.466900495500598,15.497966581087217
2015-01-01 11:45:00,EDSA,Taft Ave.,15.468561514113192,15.49790049819614
2015-01-01 12:00:00,EDSA,Taft Ave.,15.470315786701239,15.497837829593124
2015-01-01 12:15:00,EDSA,Taft Ave.,15.472157973778332,15.497778534537051
2015-01-01 12:30:00,EDSA,Taft Ave.,15.474082735858067,15.497722572286806
2015-01-01 12:45:00,EDSA,Taft Ave.,15.476084733454032,15.497669902101256
2015-01-01 13:00:00,EDSA,Taft Ave.,15.478158627079813,15.497620483239299
2015-01-01 13:15:00,EDSA,Taft Ave.,15.480299077249004,15.497574274959796
2015-01-01 13:30:00,EDSA,Taft Ave.,15.482500744475193,15.497531236521644
2015-01-01 13:45:00,EDSA,Taft Ave.,15.484758289271975,15.497491327183715
2015-01-01 14:00:00,EDSA,Taft Ave.,15.487066372152944,15.497454506204889
2015-01-01 14:15:00,EDSA,Taft Ave.,15.48941965363168,15.497420732844045
2015-01-01 14:30:00,EDSA,Taft Ave.,15.491812794221781,15.497389966360066
2015-01-01 14:45:00,EDSA,Taft Ave.,15.494240454436842,15.497362166011829
2015-01-01 15:00:00,EDSA,Taft Ave.,15.496697294790447,15.497337291058216
2015-01-01 15:15:00,EDSA,Taft Ave.,15.499177975796183,15.49731530075811
2015-01-01 15:30:00,EDSA,Taft Ave.,15.501677157967652,15.497296154370382
2015-01-01 15:45:00,EDSA,Taft Ave.,15.50418950181844,15.497279811153923
2015-01-01 16:00:00,EDSA,Taft Ave.,15.50670966786213,15.497266230367606
2015-01-01 16:15:00,EDSA,Taft Ave.,15.509232316612326,15.49725537127031
2015-01-01 16:30:00,EDSA,Taft Ave.,15.511752108582614,15.497247193120916
2015-01-01 16:45:00,EDSA,Taft Ave.,15.514263704286575,15.497241655178312
2015-01-01 17:00:00,EDSA,Taft Ave.,15.516761764237813,15.497238716701371
2015-01-01 17:15:00,EDSA,Taft Ave.,15.519240948949921,15.497238336948971
2015-01-01 17:30:00,EDSA,Taft Ave.,15.52169591893647,15.497240475179995
2015-01-01 17:45:00,EDSA,Taft Ave.,15.524121334711074,15.497245090653323
2015-01-01 18:00:00,EDSA,Taft Ave.,15.526511856787307,15.497252142627831
2015-01-01 18:15:00,EDSA,Taft Ave.,15.52886214567877,15.497261590362411
2015-01-01 18:30:00,EDSA,Taft Ave.,15.531166861899047,15.497273393115929
2015-01-01 18:45:00,EDSA,Taft Ave.,15.533420665961735,15.497287510147272
2015-01-01 19:00:00,EDSA,Taft Ave.,15.535618218380419,15.497303900715314
2015-01-01 19:15:00,EDSA,Taft Ave.,15.537754179668692,15.49732252407895
2015-01-01 19:30:00,EDSA,Taft Ave.,15.539823210340147,15.49734333949704
2015-01-01 19:45:00,EDSA,Taft Ave.,15.541819970908373,15.497366306228477
2015-01-01 20:00:00,EDSA,Taft Ave.,15.543739121886961,15.497391383532138
2015-01-01 20:15:00,EDSA,Taft Ave.,15.545575323789501,15.497418530666902
2015-01-01 20:30:00,EDSA,Taft Ave.,15.547323237129586,15.497447706891654
2015-01-01 20:45:00,EDSA,Taft Ave.,15.548977522420804,15.497478871465265
2015-01-01 21:00:00,EDSA,Taft Ave.,15.550532840176746,15.497511983646618
2015-01-01 21:15:00,EDSA,Taft Ave.,15.551983850911007,15.497547002694597
2015-01-01 21:30:00,EDSA,Taft Ave.,15.553325215137175,15.49758388786808
2015-01-01 21:45:00,EDSA,Taft Ave.,15.554551593368839,15.497622598425949
2015-01-01 22:00:00,EDSA,Taft Ave.,15.555657646119592,15.497663093627077
2015-01-01 22:15:00,EDSA,Taft Ave.,15.556638033903024,15.49770533273035
2015-01-01 22:30:00,EDSA,Taft Ave.,15.557487417232721,15.497749274994648
2015-01-01 22:45:00,EDSA,Taft Ave.,15.558200456622284,15.49779487967885
2015-01-01 23:00:00,EDSA,Taft Ave.,15.558771812585302,15.497842106041837
2015-01-01 23:15:00,EDSA,Taft Ave.,15.559196145635356,15.497890913342488
2015-01-01 23:30:00,EDSA,Taft Ave.,15.559468116286046,15.49794126083968
2015-01-01 23:45:00,EDSA,Taft Ave.,15.559582385050962,15.497993107792293
2015-01-02 00:00:00,EDSA,Taft Ave.,15.55953361244369,15.498046413459212
2015-01-02 00:15:00,EDSA,Taft Ave.,15.559316458977825,15.498101137099317
2015-01-02 00:30:00,EDSA,Taft Ave.,15.558925585166955,15.498157237971483
2015-01-02 00:45:00,EDSA,Taft Ave.,15.558355651524675,15.498214675334594
2015-01-02 01:00:00,EDSA,Taft Ave.,15.557601318564569,15.498273408447528
2015-01-02 01:15:00,EDSA,Taft Ave.,15.556657246800233,15.49833339656917
2015-01-02 01:30:00,EDSA,Taft Ave.,15.55551809674526,15.498394598958392
2015-01-02 01:45:00,EDSA,Taft Ave.,15.554178528913237,15.498456974874077
2015-01-02 02:00:00,EDSA,Taft Ave.,15.552633203817752,15.498520483575106
2015-01-02 02:15:00,EDSA,Taft Ave.,15.550876781972406,15.498585084320357
2015-01-02 02:30:00,EDSA,Taft Ave.,15.548903923890776,15.498650736368718
2015-01-02 02:45:00,EDSA,Taft Ave.,15.54670929008646,15.498717398979057
2015-01-02 03:00:00,EDSA,Taft Ave.,15.544287541073054,15.498785031410259
2015-01-02 03:15:00,EDSA,Taft Ave.,15.541633337364143,15.49885359292121
2015-01-02 03:30:00,EDSA,Taft Ave.,15.538741339473312,15.498923042770782
2015-01-02 03:45:00,EDSA,Taft Ave.,15.535606207914164,15.498993340217858
2015-01-02 04:00:00,EDSA,Taft Ave.,15.532222603200282,15.499064444521318
2015-01-02 04:15:00,EDSA,Taft Ave.,15.528585185845255,15.499136314940039
2015-01-02 04:30:00,EDSA,Taft Ave.,15.524688616362681,15.499208910732905
2015-01-02 04:45:00,EDSA,Taft Ave.,15.520527555266149,15.499282191158796
2015-01-02 05:00:00,EDSA,Taft Ave.,15.516096663069245,15.499356115476589
2015-01-02 05:15:00,EDSA,Taft Ave.,15.511390600285566,15.499430642945168
2015-01-02 05:30:00,EDSA,Taft Ave.,15.506404027428696,15.49950573282341
2015-01-02 05:45:00,EDSA,Taft Ave.,15.50113160501223,15.499581344370194
2015-01-02 06:00:00,EDSA,Taft Ave.,15.49556799354976,15.499657436844407
2015-01-02 06:15:00,EDSA,Taft Ave.,15.48970785355488,15.499733969504916
2015-01-02 06:30:00,EDSA,Taft Ave.,15.483545845541167,15.499810901610614
2015-01-02 06:45:00,EDSA,Taft Ave.,15.477076630022228,15.499888192420372
2015-01-02 07:00:00,EDSA,Taft Ave.,15.470294867511642,15.49996580119308
2015-01-02 07:15:00,EDSA,Taft Ave.,15.463195218523005,15.500043687187606
2015-01-02 07:30:00,EDSA,Taft Ave.,15.45577234356991,15.500121809662842
2015-01-02 07:45:00,EDSA,Taft Ave.,15.44802090316594,15.500200127877655
2015-01-02 08:00:00,EDSA,Taft Ave.,15.439935557824693,15.500278601090935
2015-01-02 08:15:00,EDSA,Taft Ave.,15.431510968059762,15.500357188561559
2015-01-02 08:30:00,EDSA,Taft Ave.,15.422741794384727,15.500435849548403
2015-01-02 08:45:00,EDSA,Taft Ave.,15.41362269731319,15.500514543310352
2015-01-02 09:00:00,EDSA,Taft Ave.,15.404148337358734,15.500593229106288
2015-01-02 09:15:00,EDSA,Taft Ave.,15.394313375034955,15.500671866195084
2015-01-02 09:30:00,EDSA,Taft Ave.,15.384112470855444,15.500750413835625
2015-01-02 09:45:00,EDSA,Taft Ave.,15.373540285333789,15.500828831286793
2015-01-02 10:00:00,EDSA,Taft Ave.,15.362591478983575,15.500907077807463
2015-01-02 10:15:00,EDSA,Taft Ave.,15.351260712318405,15.500985112656513
2015-01-02 10:30:00,EDSA,Taft Ave.,15.339627373845511,15.501062895092835
2015-01-02 10:45:00,EDSA,Taft Ave.,15.328109764046749,15.501140384375294
2015-01-02 11:00:00,EDSA,Taft Ave.,15.317210911397611,15.501217539762775
