dt,lineName,stationName,statusN,statusS
2015-01-01 00:00:00,ESPAÑA,Antipolo,15.435142312327883,40.16499723670469
2015-01-01 00:15:00,ESPAÑA,Antipolo,15.44216678547402,40.15636259802968
2015-01-01 00:30:00,ESPAÑA,Antipolo,15.448884768202703,40.14790922272213
2015-01-01 00:45:00,ESPAÑA,Antipolo,15.455301498425888,40.13963562671178
2015-01-01 01:00:00,ESPAÑA,Antipolo,15.461422214055528,40.131540325928334
2015-01-01 01:15:00,ESPAÑA,Antipolo,15.467252153003585,40.1236218363015
2015-01-01 01:30:00,ESPAÑA,Antipolo,15.47279655318202,40.11587867376102
2015-01-01 01:45:00,ESPAÑA,Antipolo,15.478060652502785,40.108309354236596
2015-01-01 02:00:00,ESPAÑA,Antipolo,15.483049688877836,40.10091239365795
2015-01-01 02:15:00,ESPAÑA,Antipolo,15.487768900219132,40.093686307954805
2015-01-01 02:30:00,ESPAÑA,Antipolo,15.492223524438632,40.08662961305685
2015-01-01 02:45:00,ESPAÑA,Antipolo,15.49641879944829,40.07974082489385
2015-01-01 03:00:00,ESPAÑA,Antipolo,15.500359963160061,40.07301845939547
2015-01-01 03:15:00,ESPAÑA,Antipolo,15.50405225348591,40.066461032491475
2015-01-01 03:30:00,ESPAÑA,Antipolo,15.507500908337786,40.060067060111535
2015-01-01 03:45:00,ESPAÑA,Antipolo,15.510711165627653,40.053835058185406
2015-01-01 04:00:00,ESPAÑA,Antipolo,15.513688263267458,40.04776354264279
2015-01-01 04:15:00,ESPAÑA,Antipolo,15.516437439169167,40.0418510294134
2015-01-01 04:30:00,ESPAÑA,Antipolo,15.518963931244738,40.03609603442696
2015-01-01 04:45:00,ESPAÑA,Antipolo,15.521272977406122,40.03049707361319
2015-01-01 05:00:00,ESPAÑA,Antipolo,15.523369815565282,40.02505266290181
2015-01-01 05:15:00,ESPAÑA,Antipolo,15.525259683634168,40.019761318222514
2015-01-01 05:30:00,ESPAÑA,Antipolo,15.526947819524745,40.014621555505045
2015-01-01 05:45:00,ESPAÑA,Antipolo,15.528439461148963,40.009631890679096
2015-01-01 06:00:00,ESPAÑA,Antipolo,15.529739846418781,40.00479083967441
2015-01-01 06:15:00,ESPAÑA,Antipolo,15.530854213246162,40.000096918420695
2015-01-01 06:30:00,ESPAÑA,Antipolo,15.531787799543055,39.99554864284766
