dt,lineName,stationName,statusN,statusS
2015-01-01 00:00:00,ROXAS BLVD.,Pedro Gil,40.05203464379662,39.9988837560499
2015-01-01 00:15:00,ROXAS BLVD.,Pedro Gil,40.049589822779545,39.99893586786005
2015-01-01 00:30:00,ROXAS BLVD.,Pedro Gil,40.047190770181174,39.99898701118721
2015-01-01 00:45:00,ROXAS BLVD.,Pedro Gil,40.044837153706304,39.99903719300584
2015-01-01 01:00:00,ROXAS BLVD.,Pedro Gil,40.042528641059725,39.99908642029045
2015-01-01 01:15:00,ROXAS BLVD.,Pedro Gil,40.04026489994621,39.99913470001549
2015-01-01 01:30:00,ROXAS BLVD.,Pedro Gil,40.03804559807056,39.99918203915547
2015-01-01 01:45:00,ROXAS BLVD.,Pedro Gil,40.03587040313756,39.99922844468486
2015-01-01 02:00:00,ROXAS BLVD.,Pedro Gil,40.033738982852,39.999273923578144
2015-01-01 02:15:00,ROXAS BLVD.,Pedro Gil,40.03165100491867,39.99931848280979
2015-01-01 02:30:00,ROXAS BLVD.,Pedro Gil,40.029606137042364,39.999362129354296
2015-01-01 02:45:00,ROXAS BLVD.,Pedro Gil,40.027604046927884,39.99940487018613
2015-01-01 03:00:00,ROXAS BLVD.,Pedro Gil,40.02564440227999,39.99944671227978
2015-01-01 03:15:00,ROXAS BLVD.,Pedro Gil,40.02372687080348,39.999487662609724
2015-01-01 03:30:00,ROXAS BLVD.,Pedro Gil,40.02185112020315,39.99952772815044
2015-01-01 03:45:00,ROXAS BLVD.,Pedro Gil,40.02001681818379,39.999566915876436
2015-01-01 04:00:00,ROXAS BLVD.,Pedro Gil,40.018223632450194,39.99960523276215
2015-01-01 04:15:00,ROXAS BLVD.,Pedro Gil,40.016471230707126,39.99964268578209
2015-01-01 04:30:00,ROXAS BLVD.,Pedro Gil,40.014759280659405,39.99967928191072
2015-01-01 04:45:00,ROXAS BLVD.,Pedro Gil,40.0130874500118,39.99971502812255
2015-01-01 05:00:00,ROXAS BLVD.,Pedro Gil,40.01145540646912,39.99974993139204
2015-01-01 05:15:00,ROXAS BLVD.,Pedro Gil,40.009862817736135,39.999783998693665
2015-01-01 05:30:00,ROXAS BLVD.,Pedro Gil,40.008309351517646,39.99981723700192
2015-01-01 05:45:00,ROXAS BLVD.,Pedro Gil,40.00679467551843,39.99984965329128
2015-01-01 06:00:00,ROXAS BLVD.,Pedro Gil,40.0053184574433,39.99988125453623
2015-01-01 06:15:00,ROXAS BLVD.,Pedro Gil,40.003880364997016,39.99991204771125
