dt,lineName,stationName,statusN,statusS
2015-01-01 00:00:00,ROXAS BLVD.,Pablo Ocampo,39.995126425451375,39.99371764820588
2015-01-01 00:15:00,ROXAS BLVD.,Pablo Ocampo,39.99549408204432,39.993997198739336
2015-01-01 00:30:00,ROXAS BLVD.,Pablo Ocampo,39.99585113576902,39.99427181972552
2015-01-01 00:45:00,ROXAS BLVD.,Pablo Ocampo,39.996197703613966,39.99454154479265
2015-01-01 01:00:00,ROXAS BLVD.,Pablo Ocampo,39.996533902567656,39.99480640756887
2015-01-01 01:15:00,ROXAS BLVD.,Pablo Ocampo,39.996859849618595,39.99506644168244
2015-01-01 01:30:00,ROXAS BLVD.,Pablo Ocampo,39.997175661755264,39.995321680761535
2015-01-01 01:45:00,ROXAS BLVD.,Pablo Ocampo,39.99748145596614,39.995572158434335
2015-01-01 02:00:00,ROXAS BLVD.,Pablo Ocampo,39.997777349239726,39.995817908329066
2015-01-01 02:15:00,ROXAS BLVD.,Pablo Ocampo,39.99806345856452,39.99605896407391
2015-01-01 02:30:00,ROXAS BLVD.,Pablo Ocampo,39.998339900929004,39.99629535929708
2015-01-01 02:45:00,ROXAS BLVD.,Pablo Ocampo,39.99860679332165,39.99652712762677
2015-01-01 03:00:00,ROXAS BLVD.,Pablo Ocampo,39.99886425273098,39.996754302691166
2015-01-01 03:15:00,ROXAS BLVD.,Pablo Ocampo,39.999112396145485,39.99697691811849
2015-01-01 03:30:00,ROXAS BLVD.,Pablo Ocampo,39.99935134055362,39.997195007536924
2015-01-01 03:45:00,ROXAS BLVD.,Pablo Ocampo,39.99958120294393,39.99740860457467
2015-01-01 04:00:00,ROXAS BLVD.,Pablo Ocampo,39.999802100304855,39.99761774285993
2015-01-01 04:15:00,ROXAS BLVD.,Pablo Ocampo,40.0000141496249,39.997822456020906
2015-01-01 04:30:00,ROXAS BLVD.,Pablo Ocampo,40.00021746789258,39.99802277768579
2015-01-01 04:45:00,ROXAS BLVD.,Pablo Ocampo,40.000412172096354,39.99821874148279
2015-01-01 05:00:00,ROXAS BLVD.,Pablo Ocampo,40.00059837922475,39.998410381040074
2015-01-01 05:15:00,ROXAS BLVD.,Pablo Ocampo,40.00077620626622,39.99859772998589
2015-01-01 05:30:00,ROXAS BLVD.,Pablo Ocampo,40.00094577020928,39.9987808219484
2015-01-01 05:45:00,ROXAS BLVD.,Pablo Ocampo,40.0011071880424,39.99895969055581
2015-01-01 06:00:00,ROXAS BLVD.,Pablo Ocampo,40.00126057675409,39.99913436943634
2015-01-01 06:15:00,ROXAS BLVD.,Pablo Ocampo,40.00140605333283,39.99930489221816
2015-01-01 06:30:00,ROXAS BLVD.,Pablo Ocampo,40.00154373476712,39.999471292529485
2015-01-01 06:45:00,ROXAS BLVD.,Pablo Ocampo,40.00167373804543,39.99963360399851
2015-01-01 07:00:00,ROXAS BLVD.,Pablo Ocampo,40.00179618015629,39.999791860253445
2015-01-01 07:15:00,ROXAS BLVD.,Pablo Ocampo,40.00191117808815,39.999946094922464
2015-01-01 07:30:00,ROXAS BLVD.,Pablo Ocampo,40.00201884882952,40.000096341633785
2015-01-01 07:45:00,ROXAS BLVD.,Pablo Ocampo,40.0021193093689,40.0002426340156
2015-01-01 08:00:00,ROXAS BLVD.,Pablo Ocampo,40.00221267669477,40.00038500569611
2015-01-01 08:15:00,ROXAS BLVD.,Pablo Ocampo,40.00229906779561,40.00052349030353
2015-01-01 08:30:00,ROXAS BLVD.,Pablo Ocampo,40.00237859965993,40.00065812146602
2015-01-01 08:45:00,ROXAS BLVD.,Pablo Ocampo,40.0024513892762,40.00078893281181
2015-01-01 09:00:00,ROXAS BLVD.,Pablo Ocampo,40.00251755363294,40.00091595796909
2015-01-01 09:15:00,ROXAS BLVD.,Pablo Ocampo,40.00257720971863,40.001039230566064
2015-01-01 09:30:00,ROXAS BLVD.,Pablo Ocampo,40.00263047452175,40.00115878423091
2015-01-01 09:45:00,ROXAS BLVD.,Pablo Ocampo,40.00267746503078,40.00127465259187
2015-01-01 10:00:00,ROXAS BLVD.,Pablo Ocampo,40.00271829823424,40.00138686927711
2015-01-01 10:15:00,ROXAS BLVD.,Pablo Ocampo,40.00275309112062,40.00149546791483
2015-01-01 10:30:00,ROXAS BLVD.,Pablo Ocampo,40.00278196067838,40.00160048213323
2015-01-01 10:45:00,ROXAS BLVD.,Pablo Ocampo,40.00280502389604,40.00170194556051
2015-01-01 11:00:00,ROXAS BLVD.,Pablo Ocampo,40.00282239776207,40.00179989182489
2015-01-01 11:15:00,ROXAS BLVD.,Pablo Ocampo,40.00283419926498,40.00189435455454
2015-01-01 11:30:00,ROXAS BLVD.,Pablo Ocampo,40.002840545393255,40.001985367377664
2015-01-01 11:45:00,ROXAS BLVD.,Pablo Ocampo,40.00284155313538,40.002072963922465
2015-01-01 12:00:00,ROXAS BLVD.,Pablo Ocampo,40.00283733947985,40.00215717781716
2015-01-01 12:15:00,ROXAS BLVD.,Pablo Ocampo,40.002828021415155,40.002238042689925
