dt,lineName,stationName,statusN,statusS
2015-01-01 00:00:00,ROXAS BLVD.,Anda Circle,39.916519401024644,39.920089478212276
2015-01-01 00:15:00,ROXAS BLVD.,Anda Circle,39.92043132091639,39.923617801686206
2015-01-01 00:30:00,ROXAS BLVD.,Anda Circle,39.924270227166055,39.92708445826713
2015-01-01 00:45:00,ROXAS BLVD.,Anda Circle,39.928036648107934,39.93048986463053
2015-01-01 01:00:00,ROXAS BLVD.,Anda Circle,39.93173111207629,39.93383443745195
2015-01-01 01:15:00,ROXAS BLVD.,Anda Circle,39.93535414740544,39.9371185934069
2015-01-01 01:30:00,ROXAS BLVD.,Anda Circle,39.93890628242968,39.94034274917091
2015-01-01 01:45:00,ROXAS BLVD.,Anda Circle,39.94238804548327,39.943507321419496
2015-01-01 02:00:00,ROXAS BLVD.,Anda Circle,39.94579996490053,39.946612726828164
2015-01-01 02:15:00,ROXAS BLVD.,Anda Circle,39.949142569015734,39.94965938207246
2015-01-01 02:30:00,ROXAS BLVD.,Anda Circle,39.95241638616317,39.95264770382788
2015-01-01 02:45:00,ROXAS BLVD.,Anda Circle,39.95562194467717,39.95557810876996
2015-01-01 03:00:00,ROXAS BLVD.,Anda Circle,39.95875977289197,39.9584510135742
2015-01-01 03:15:00,ROXAS BLVD.,Anda Circle,39.961830399141895,39.961266834916145
2015-01-01 03:30:00,ROXAS BLVD.,Anda Circle,39.964834351761226,39.964025989471295
2015-01-01 03:45:00,ROXAS BLVD.,Anda Circle,39.96777215908426,39.96672889391518
2015-01-01 04:00:00,ROXAS BLVD.,Anda Circle,39.97064434944527,39.96937596492332
2015-01-01 04:15:00,ROXAS BLVD.,Anda Circle,39.973451451178576,39.97196761917124
2015-01-01 04:30:00,ROXAS BLVD.,Anda Circle,39.97619399261844,39.97450427333444
2015-01-01 04:45:00,ROXAS BLVD.,Anda Circle,39.97887250209918,39.97698634408845
2015-01-01 05:00:00,ROXAS BLVD.,Anda Circle,39.981487507955066,39.979414248108796
2015-01-01 05:15:00,ROXAS BLVD.,Anda Circle,39.98403953852039,39.981788402071
2015-01-01 05:30:00,ROXAS BLVD.,Anda Circle,39.986529122129454,39.98410922265057
2015-01-01 05:45:00,ROXAS BLVD.,Anda Circle,39.98895678711655,39.986377126523024
2015-01-01 06:00:00,ROXAS BLVD.,Anda Circle,39.99132306181597,39.988592530363896
2015-01-01 06:15:00,ROXAS BLVD.,Anda Circle,39.99362847456199,39.99075585084869
2015-01-01 06:30:00,ROXAS BLVD.,Anda Circle,39.99587355368891,39.992867504652956
2015-01-01 06:45:00,ROXAS BLVD.,Anda Circle,39.998058827531025,39.99492790845217
2015-01-01 07:00:00,ROXAS BLVD.,Anda Circle,40.00018482442262,39.996937478921886
2015-01-01 07:15:00,ROXAS BLVD.,Anda Circle,40.00225207269799,39.9988966327376
2015-01-01 07:30:00,ROXAS BLVD.,Anda Circle,40.00426110069144,40.000805786574865
2015-01-01 07:45:00,ROXAS BLVD.,Anda Circle,40.00621243673722,40.00266535710915
2015-01-01 08:00:00,ROXAS BLVD.,Anda Circle,40.00810660916967,40.00447576101602
2015-01-01 08:15:00,ROXAS BLVD.,Anda Circle,40.00994414632306,40.00623741497099
2015-01-01 08:30:00,ROXAS BLVD.,Anda Circle,40.01172557653166,40.00795073564956
2015-01-01 08:45:00,ROXAS BLVD.,Anda Circle,40.01345142812979,40.00961613972726
2015-01-01 09:00:00,ROXAS BLVD.,Anda Circle,40.01512222945173,40.011234043879604
2015-01-01 09:15:00,ROXAS BLVD.,Anda Circle,40.01673850883178,40.01280486478212
2015-01-01 09:30:00,ROXAS BLVD.,Anda Circle,40.01830079460422,40.014329019110306
2015-01-01 09:45:00,ROXAS BLVD.,Anda Circle,40.019809615103355,40.01580692353972
2015-01-01 10:00:00,ROXAS BLVD.,Anda Circle,40.02126549866347,40.017238994745874
2015-01-01 10:15:00,ROXAS BLVD.,Anda Circle,40.02266897361884,40.01862564940426
2015-01-01 10:30:00,ROXAS BLVD.,Anda Circle,40.02402056830376,40.0199673041904
2015-01-01 10:45:00,ROXAS BLVD.,Anda Circle,40.025320811052545,40.02126437577984
2015-01-01 11:00:00,ROXAS BLVD.,Anda Circle,40.02657023019948,40.0225172808481
