dt,lineName,stationName,statusN,statusS
2015-01-01 00:00:00,ROXAS BLVD.,Finance Road,40.0052124384287,39.98967800654386
2015-01-01 00:15:00,ROXAS BLVD.,Finance Road,40.00496922974432,39.990132705171035
2015-01-01 00:30:00,ROXAS BLVD.,Finance Road,40.00473053817249,39.99057947794078
2015-01-01 00:45:00,ROXAS BLVD.,Finance Road,40.004496331206546,39.991018378251994
2015-01-01 01:00:00,ROXAS BLVD.,Finance Road,40.00426657633991,39.991449459503556
2015-01-01 01:15:00,ROXAS BLVD.,Finance Road,40.00404124106592,39.99187277509437
2015-01-01 01:30:00,ROXAS BLVD.,Finance Road,40.00382029287799,39.99228837842334
2015-01-01 01:45:00,ROXAS BLVD.,Finance Road,40.00360369926948,39.99269632288933
2015-01-01 02:00:00,ROXAS BLVD.,Finance Road,40.003391427733774,39.99309666189125
2015-01-01 02:15:00,ROXAS BLVD.,Finance Road,40.00318344576425,39.993489448828
2015-01-01 02:30:00,ROXAS BLVD.,Finance Road,40.00297972085429,39.993874737098444
2015-01-01 02:45:00,ROXAS BLVD.,Finance Road,40.00278022049727,39.994252580101524
2015-01-01 03:00:00,ROXAS BLVD.,Finance Road,40.00258491218656,39.99462303123608
2015-01-01 03:15:00,ROXAS BLVD.,Finance Road,40.00239376341557,39.99498614390103
2015-01-01 03:30:00,ROXAS BLVD.,Finance Road,40.00220674167764,39.99534197149527
2015-01-01 03:45:00,ROXAS BLVD.,Finance Road,40.00202381446616,39.99569056741769
2015-01-01 04:00:00,ROXAS BLVD.,Finance Road,40.00184494927452,39.99603198506717
2015-01-01 04:15:00,ROXAS BLVD.,Finance Road,40.0016701135961,39.99636627784261
2015-01-01 04:30:00,ROXAS BLVD.,Finance Road,40.00149927492426,39.99669349914291
2015-01-01 04:45:00,ROXAS BLVD.,Finance Road,40.00133240075239,39.997013702366935
2015-01-01 05:00:00,ROXAS BLVD.,Finance Road,40.00116945857388,39.99732694091363
2015-01-01 05:15:00,ROXAS BLVD.,Finance Road,40.00101041588209,39.997633268181836
2015-01-01 05:30:00,ROXAS BLVD.,Finance Road,40.00085524017041,39.99793273757047
2015-01-01 05:45:00,ROXAS BLVD.,Finance Road,40.0007038989322,39.99822540247842
2015-01-01 06:00:00,ROXAS BLVD.,Finance Road,40.00055635966088,39.99851131630457
2015-01-01 06:15:00,ROXAS BLVD.,Finance Road,40.00041258984979,39.998790532447835
2015-01-01 06:30:00,ROXAS BLVD.,Finance Road,40.00027255699232,39.99906310430709
2015-01-01 06:45:00,ROXAS BLVD.,Finance Road,40.000136228581844,39.999329085281225
2015-01-01 07:00:00,ROXAS BLVD.,Finance Road,40.000003572111765,39.999588528769145
2015-01-01 07:15:00,ROXAS BLVD.,Finance Road,39.99987455507544,39.99984148816973
2015-01-01 07:30:00,ROXAS BLVD.,Finance Road,39.99974914496626,40.0000880168819
2015-01-01 07:45:00,ROXAS BLVD.,Finance Road,39.99962730927757,40.0003281683045
2015-01-01 08:00:00,ROXAS BLVD.,Finance Road,39.99950901550279,40.00056199583645
2015-01-01 08:15:00,ROXAS BLVD.,Finance Road,39.99939423113529,40.00078955287666
2015-01-01 08:30:00,ROXAS BLVD.,Finance Road,39.999282923668424,40.00101089282398
2015-01-01 08:45:00,ROXAS BLVD.,Finance Road,39.99917506059561,40.00122606907735
2015-01-01 09:00:00,ROXAS BLVD.,Finance Road,39.99907060941019,40.00143513503563
2015-01-01 09:15:00,ROXAS BLVD.,Finance Road,39.99896953760557,40.00163814409772
2015-01-01 09:30:00,ROXAS BLVD.,Finance Road,39.998871812675105,40.001835149662504
2015-01-01 09:45:00,ROXAS BLVD.,Finance Road,39.998777402112204,40.0020262051289
2015-01-01 10:00:00,ROXAS BLVD.,Finance Road,39.99868627341022,40.00221136389578
2015-01-01 10:15:00,ROXAS BLVD.,Finance Road,39.99859839406254,40.002390679362044
2015-01-01 10:30:00,ROXAS BLVD.,Finance Road,39.99851373156253,40.002564204926585
2015-01-01 10:45:00,ROXAS BLVD.,Finance Road,39.9984322534036,40.00273199398828
2015-01-01 11:00:00,ROXAS BLVD.,Finance Road,39.9983539270791,40.00289409994604
2015-01-01 11:15:00,ROXAS BLVD.,Finance Road,39.99827872008242,40.00305057619875
2015-01-01 11:30:00,ROXAS BLVD.,Finance Road,39.99820659990694,40.003201476145314
2015-01-01 11:45:00,ROXAS BLVD.,Finance Road,39.99813753404603,40.003346853184595
2015-01-01 12:00:00,ROXAS BLVD.,Finance Road,39.99807148999309,40.003486760715525
2015-01-01 12:15:00,ROXAS BLVD.,Finance Road,39.99800843524148,40.003621252136966
2015-01-01 12:30:00,ROXAS BLVD.,Finance Road,39.99794833728458,40.00375038084783
2015-01-01 12:45:00,ROXAS BLVD.,Finance Road,39.997891163615776,40.00387420024698
2015-01-01 13:00:00,ROXAS BLVD.,Finance Road,39.997836881728425,40.00399276373336
2015-01-01 13:15:00,ROXAS BLVD.,Finance Road,39.99778545911593,40.004106124705814
2015-01-01 13:30:00,ROXAS BLVD.,Finance Road,39.99773686327169,40.004214336563265
2015-01-01 13:45:00,ROXAS BLVD.,Finance Road,39.997691061689025,40.00431745270457
2015-01-01 14:00:00,ROXAS BLVD.,Finance Road,39.997648021861366,40.00441552652866
2015-01-01 14:15:00,ROXAS BLVD.,Finance Road,39.99760771128207,40.00450861143442
2015-01-01 14:30:00,ROXAS BLVD.,Finance Road,39.9975700974445,40.004596760820725
2015-01-01 14:45:00,ROXAS BLVD.,Finance Road,39.99753514784206,40.00468002808647
2015-01-01 15:00:00,ROXAS BLVD.,Finance Road,39.997502829968134,40.004758466630555
2015-01-01 15:15:00,ROXAS BLVD.,Finance Road,39.99747311131609,40.00483212985189
2015-01-01 15:30:00,ROXAS BLVD.,Finance Road,39.99744595937928,40.004901071149334
2015-01-01 15:45:00,ROXAS BLVD.,Finance Road,39.99742134165113,40.0049653439218
2015-01-01 16:00:00,ROXAS BLVD.,Finance Road,39.99739922562499,40.00502500156818
2015-01-01 16:15:00,ROXAS BLVD.,Finance Road,39.99737957879424,40.00508009748735
2015-01-01 16:30:00,ROXAS BLVD.,Finance Road,39.99736236865226,40.00513068507822
2015-01-01 16:45:00,ROXAS BLVD.,Finance Road,39.99734756269243,40.00517681773968
2015-01-01 17:00:00,ROXAS BLVD.,Finance Road,39.99733512840816,40.00521854887062
2015-01-01 17:15:00,ROXAS BLVD.,Finance Road,39.99732503329279,40.00525593186994
2015-01-01 17:30:00,ROXAS BLVD.,Finance Road,39.99731724483969,40.00528902013651
2015-01-01 17:45:00,ROXAS BLVD.,Finance Road,39.997311730542265,40.005317867069245
2015-01-01 18:00:00,ROXAS BLVD.,Finance Road,39.99730845789389,40.005342526067025
2015-01-01 18:15:00,ROXAS BLVD.,Finance Road,39.997307394387946,40.00536305052876
2015-01-01 18:30:00,ROXAS BLVD.,Finance Road,39.9973085075178,40.00537949385332
2015-01-01 18:45:00,ROXAS BLVD.,Finance Road,39.99731176477683,40.00539190943959
2015-01-01 19:00:00,ROXAS BLVD.,Finance Road,39.997317133658434,40.005400350686514
2015-01-01 19:15:00,ROXAS BLVD.,Finance Road,39.99732458165599,40.005404870992926
2015-01-01 19:30:00,ROXAS BLVD.,Finance Road,39.99733407626284,40.005405523757744
2015-01-01 19:45:00,ROXAS BLVD.,Finance Road,39.9973455849724,40.005402362379876
2015-01-01 20:00:00,ROXAS BLVD.,Finance Road,39.99735907527804,40.00539544025819
2015-01-01 20:15:00,ROXAS BLVD.,Finance Road,39.997374514673126,40.00538481079159
2015-01-01 20:30:00,ROXAS BLVD.,Finance Road,39.99739187065107,40.00537052737897
2015-01-01 20:45:00,ROXAS BLVD.,Finance Road,39.9974111107052,40.0053526434192
2015-01-01 21:00:00,ROXAS BLVD.,Finance Road,39.99743220232894,40.0053312123112
2015-01-01 21:15:00,ROXAS BLVD.,Finance Road,39.99745511301563,40.005306287453855
2015-01-01 21:30:00,ROXAS BLVD.,Finance Road,39.99747981025869,40.00527792224605
2015-01-01 21:45:00,ROXAS BLVD.,Finance Road,39.99750626155148,40.00524617008669
2015-01-01 22:00:00,ROXAS BLVD.,Finance Road,39.997534434387376,40.00521108437466
2015-01-01 22:15:00,ROXAS BLVD.,Finance Road,39.997564296259746,40.005172718508845
2015-01-01 22:30:00,ROXAS BLVD.,Finance Road,39.997595814661985,40.005131125888155
2015-01-01 22:45:00,ROXAS BLVD.,Finance Road,39.99762895708748,40.00508635991146
2015-01-01 23:00:00,ROXAS BLVD.,Finance Road,39.99766369102959,40.00503847397768
2015-01-01 23:15:00,ROXAS BLVD.,Finance Road,39.9976999839817,40.00498752148569
2015-01-01 23:30:00,ROXAS BLVD.,Finance Road,39.9977378034372,40.00493355583438
2015-01-01 23:45:00,ROXAS BLVD.,Finance Road,39.99777711688944,40.00487663042264
2015-01-02 00:00:00,ROXAS BLVD.,Finance Road,39.99781789183183,40.00481679864939
