dt,lineName,stationName,statusN,statusS
2015-01-01 00:00:00,ROXAS BLVD.,Edsa Extension,39.99303962489743,39.99623535704607
2015-01-01 00:15:00,ROXAS BLVD.,Edsa Extension,39.993133371266296,39.99630882137453
2015-01-01 00:30:00,ROXAS BLVD.,Edsa Extension,39.99322661221034,39.996381732377884
2015-01-01 00:45:00,ROXAS BLVD.,Edsa Extension,39.99331934879008,39.996454091652794
2015-01-01 01:00:00,ROXAS BLVD.,Edsa Extension,39.99341158206595,39.996525900795874
2015-01-01 01:15:00,ROXAS BLVD.,Edsa Extension,39.993503313098465,39.996597161403784
2015-01-01 01:30:00,ROXAS BLVD.,Edsa Extension,39.993594542948095,39.99666787507317
2015-01-01 01:45:00,ROXAS BLVD.,Edsa Extension,39.993685272675336,39.99673804340066
2015-01-01 02:00:00,ROXAS BLVD.,Edsa Extension,39.993775503340665,39.99680766798291
2015-01-01 02:15:00,ROXAS BLVD.,Edsa Extension,39.99386523600456,39.99687675041655
2015-01-01 02:30:00,ROXAS BLVD.,Edsa Extension,39.99395447172751,39.996945292298236
2015-01-01 02:45:00,ROXAS BLVD.,Edsa Extension,39.99404321157001,39.9970132952246
2015-01-01 03:00:00,ROXAS BLVD.,Edsa Extension,39.99413145659252,39.9970807607923
2015-01-01 03:15:00,ROXAS BLVD.,Edsa Extension,39.994219207855544,39.99714769059795
2015-01-01 03:30:00,ROXAS BLVD.,Edsa Extension,39.99430646641955,39.997214086238216
2015-01-01 03:45:00,ROXAS BLVD.,Edsa Extension,39.994393233345036,39.997279949309736
2015-01-01 04:00:00,ROXAS BLVD.,Edsa Extension,39.99447950969248,39.997345281409146
2015-01-01 04:15:00,ROXAS BLVD.,Edsa Extension,39.99456529652235,39.9974100841331
2015-01-01 04:30:00,ROXAS BLVD.,Edsa Extension,39.99465059489516,39.99747435907824
2015-01-01 04:45:00,ROXAS BLVD.,Edsa Extension,39.99473540587138,39.99753810784119
2015-01-01 05:00:00,ROXAS BLVD.,Edsa Extension,39.99481973051149,39.997601332018604
2015-01-01 05:15:00,ROXAS BLVD.,Edsa Extension,39.994903569875966,39.99766403320714
2015-01-01 05:30:00,ROXAS BLVD.,Edsa Extension,39.99498692502531,39.99772621300341
2015-01-01 05:45:00,ROXAS BLVD.,Edsa Extension,39.99506979701999,39.99778787300409
