dt,lineName,stationName,statusN,statusS
2015-01-01 00:00:00,ESPAÑA,Bluementritt,39.80000676916759,40.150865697300276
2015-01-01 00:15:00,ESPAÑA,Bluementritt,39.859965493200136,40.142970874086636
2015-01-01 00:30:00,ESPAÑA,Bluementritt,39.912988057230024,40.13524177747699
2015-01-01 00:45:00,ESPAÑA,Bluementritt,39.95938489363552,40.12767705065778
2015-01-01 01:00:00,ESPAÑA,Bluementritt,39.999466434794925,40.12027533681551
2015-01-01 01:15:00,ESPAÑA,Bluementritt,40.03354311308651,40.113035279136646
2015-01-01 01:30:00,ESPAÑA,Bluementritt,40.06192536088859,40.10595552080768
2015-01-01 01:45:00,ESPAÑA,Bluementritt,40.08492361057941,40.099034705015086
2015-01-01 02:00:00,ESPAÑA,Bluementritt,40.10284829453729,40.092271474945356
2015-01-01 02:15:00,ESPAÑA,Bluementritt,40.11600984514052,40.08566447378495
2015-01-01 02:30:00,ESPAÑA,Bluementritt,40.12471869476735,40.079212344720354
2015-01-01 02:45:00,ESPAÑA,Bluementritt,40.1292852757961,40.07291373093806
2015-01-01 03:00:00,ESPAÑA,Bluementritt,40.13002002060505,40.06676727562453
2015-01-01 03:15:00,ESPAÑA,Bluementritt,40.127233361572486,40.06077162196625
2015-01-01 03:30:00,ESPAÑA,Bluementritt,40.121235731076695,40.054925413149704
2015-01-01 03:45:00,ESPAÑA,Bluementritt,40.112337561495956,40.04922729236138
2015-01-01 04:00:00,ESPAÑA,Bluementritt,40.10084928520856,40.04367590278773
2015-01-01 04:15:00,ESPAÑA,Bluementritt,40.08708133459281,40.03826988761526
2015-01-01 04:30:00,ESPAÑA,Bluementritt,40.071344142026966,40.03300789003044
2015-01-01 04:45:00,ESPAÑA,Bluementritt,40.05394813988933,40.02788855321974
2015-01-01 05:00:00,ESPAÑA,Bluementritt,40.03520376055819,40.02291052036966
2015-01-01 05:15:00,ESPAÑA,Bluementritt,40.015421436411835,40.018072434666664
2015-01-01 05:30:00,ESPAÑA,Bluementritt,39.994911599828534,40.013372939297234
2015-01-01 05:45:00,ESPAÑA,Bluementritt,39.973984683186586,40.00881067744785
2015-01-01 06:00:00,ESPAÑA,Bluementritt,39.95295111886429,40.004384292305005
2015-01-01 06:15:00,ESPAÑA,Bluementritt,39.93212133923992,40.00009242705515
2015-01-01 06:30:00,ESPAÑA,Bluementritt,39.91180577669175,39.9959337248848
2015-01-01 06:45:00,ESPAÑA,Bluementritt,39.8923148635981,39.991906828980404
2015-01-01 07:00:00,ESPAÑA,Bluementritt,39.87395903233722,39.988010382528465
2015-01-01 07:15:00,ESPAÑA,Bluementritt,39.857048715287426,39.98424302871544
2015-01-01 07:30:00,ESPAÑA,Bluementritt,39.84189434482698,39.98060341072784
2015-01-01 07:45:00,ESPAÑA,Bluementritt,39.8288063533342,39.97709017175211
2015-01-01 08:00:00,ESPAÑA,Bluementritt,39.81809517318734,39.973701954974736
2015-01-01 08:15:00,ESPAÑA,Bluementritt,39.810071236764706,39.970437403582224
2015-01-01 08:30:00,ESPAÑA,Bluementritt,39.805044976444584,39.967295160761026
2015-01-01 08:45:00,ESPAÑA,Bluementritt,39.803326824605264,39.96427386969764
2015-01-01 09:00:00,ESPAÑA,Bluementritt,39.80513412354291,39.96137217357853
2015-01-01 09:15:00,ESPAÑA,Bluementritt,39.810311855225216,39.95858871559019
