dt,statusN,statusS,tempC,windspeedKmph,cond,precipMM,humidity,visibility,pressure,cloudcover,heatIndexC,dewPointC,windChillC,windGustKmph,feelsLikeC
2015-12-07 08:15:00,14.786740721333661,15.00977277263992,0.475,0.1875,0.894736842,0.0,0.59057971,1.0,0.8275862070000001,0.1,0.5,0.692307692,0.475,0.14236111099999998,0.5
2015-12-07 08:30:00,14.183649985392279,14.837943227432506,0.5,0.193181818,0.894736842,0.0,0.572463768,1.0,0.8275862070000001,0.1,0.517241379,0.692307692,0.5,0.145833333,0.517241379
2015-12-07 08:45:00,13.80903572511128,14.728929216095299,0.525,0.198863636,0.894736842,0.0,0.554347826,1.0,0.8275862070000001,0.1,0.534482759,0.692307692,0.525,0.149305556,0.534482759
2015-12-07 09:00:00,13.624313095372687,14.673036329284265,0.55,0.204545455,0.894736842,0.0,0.536231884,1.0,0.8275862070000001,0.1,0.551724138,0.692307692,0.55,0.152777778,0.551724138
2015-12-07 09:15:00,13.590897251058507,14.660570157655387,0.55,0.21590909100000003,0.894736842,0.0,0.525362319,1.0,0.8275862070000001,0.1,0.560344828,0.673076923,0.55,0.159722222,0.560344828
2015-12-07 09:30:00,13.670203347050764,14.681836291864636,0.55,0.22727272699999998,0.894736842,0.0,0.5144927539999999,1.0,0.8275862070000001,0.1,0.568965517,0.653846154,0.55,0.166666667,0.568965517
2015-12-07 09:45:00,13.823646538231488,14.727140322567985,0.55,0.238636364,0.894736842,0.0,0.5036231879999999,1.0,0.8275862070000001,0.1,0.5775862070000001,0.634615385,0.55,0.173611111,0.5775862070000001
2015-12-07 10:00:00,14.012641979482687,14.786787840421406,0.55,0.25,0.894736842,0.0,0.492753623,1.0,0.8275862070000001,0.1,0.5862068970000001,0.615384615,0.55,0.180555556,0.5862068970000001
2015-12-07 16:00:00,16.41415734574425,16.092388867062994,0.55,0.318181818,0.894736842,0.0,0.492753623,1.0,0.75862069,0.07,0.5862068970000001,0.615384615,0.55,0.236111111,0.5862068970000001
2015-12-07 16:15:00,16.354119998849164,16.06671412527109,0.5375,0.3125,0.894736842,0.0,0.5072463770000001,1.0,0.75862069,0.0675,0.5775862070000001,0.634615385,0.5375,0.229166667,0.5775862070000001
2015-12-07 16:30:00,16.276087642735696,16.028767450206338,0.525,0.306818182,0.894736842,0.0,0.52173913,1.0,0.75862069,0.065,0.568965517,0.653846154,0.525,0.222222222,0.568965517
2015-12-07 16:45:00,16.179461780837006,15.9778720014256,0.5125,0.301136364,0.894736842,0.0,0.536231884,1.0,0.75862069,0.0625,0.560344828,0.673076923,0.5125,0.215277778,0.560344828
2015-12-07 17:00:00,16.063643916586262,15.91335093848571,0.5,0.295454545,0.894736842,0.0,0.5507246379999999,1.0,0.75862069,0.06,0.551724138,0.692307692,0.5,0.208333333,0.551724138
2015-12-07 17:15:00,15.928035553416619,15.83452742094352,0.4875,0.284090909,0.671052632,0.0,0.565217391,1.0,0.7672413790000001,0.0575,0.543103448,0.692307692,0.4875,0.201388889,0.543103448
2015-12-07 17:30:00,15.772038194761258,15.74072460835587,0.475,0.272727273,0.447368421,0.0,0.579710145,1.0,0.7758620690000001,0.055,0.534482759,0.692307692,0.475,0.194444444,0.534482759
2015-12-07 17:45:00,15.595053344053333,15.631265660279613,0.4625,0.261363636,0.22368421100000002,0.0,0.594202899,1.0,0.7844827590000001,0.0525,0.525862069,0.692307692,0.4625,0.1875,0.525862069
2015-12-07 18:00:00,15.396482504726007,15.505473736271579,0.45,0.25,0.0,0.0,0.608695652,1.0,0.793103448,0.05,0.517241379,0.692307692,0.45,0.180555556,0.517241379
2015-12-07 18:15:00,15.175727180212455,15.362671995888627,0.45,0.25,0.0,0.0,0.619565217,1.0,0.793103448,0.05,0.5,0.692307692,0.45,0.180555556,0.5
