dt,statusN,statusS,tempC,windspeedKmph,cond,precipMM,humidity,visibility,pressure,cloudcover,heatIndexC,dewPointC,windChillC,windGustKmph,feelsLikeC
2015-02-12 11:30:00,39.98111473224582,40.01653291129042,0.65,0.079545455,0.6315789470000001,0.0,0.355072464,1.0,0.793103448,0.31,0.620689655,0.538461538,0.65,0.055555556,0.620689655
2015-02-12 11:45:00,39.97768925172071,40.017697724276935,0.675,0.073863636,0.6315789470000001,0.0,0.329710145,1.0,0.793103448,0.305,0.637931034,0.538461538,0.675,0.055555556,0.637931034
2015-02-12 12:00:00,39.97418944253279,40.01888263524764,0.7,0.06818181799999999,0.6315789470000001,0.0,0.304347826,1.0,0.793103448,0.3,0.655172414,0.538461538,0.7,0.055555556,0.655172414
2015-02-12 12:15:00,39.97061473244641,40.0200877704937,0.7,0.06818181799999999,0.6315789470000001,0.001106195,0.304347826,1.0,0.7844827590000001,0.3025,0.655172414,0.538461538,0.7,0.055555556,0.655172414
2015-02-12 12:30:00,39.9669645492259,40.02131325630629,0.7,0.06818181799999999,0.6315789470000001,0.002212389,0.304347826,1.0,0.7758620690000001,0.305,0.655172414,0.538461538,0.7,0.055555556,0.655172414
2015-02-12 12:45:00,39.963238320635625,40.02255921897657,0.7,0.06818181799999999,0.6315789470000001,0.0033185840000000003,0.304347826,1.0,0.7672413790000001,0.3075,0.655172414,0.538461538,0.7,0.055555556,0.655172414
2015-02-12 13:00:00,39.9594354744399,40.023825784795655,0.7,0.06818181799999999,0.6315789470000001,0.004424779,0.304347826,1.0,0.75862069,0.31,0.655172414,0.538461538,0.7,0.055555556,0.655172414
2015-02-12 13:15:00,39.95555543840309,40.02511308005477,0.7,0.073863636,0.684210526,0.004424779,0.304347826,1.0,0.75862069,0.315,0.655172414,0.538461538,0.7,0.059027777999999996,0.655172414
2015-02-12 13:30:00,39.95159764028952,40.02642123104502,0.7,0.079545455,0.736842105,0.004424779,0.304347826,1.0,0.75862069,0.32,0.655172414,0.538461538,0.7,0.0625,0.655172414
2015-02-12 13:45:00,39.94756150786355,40.02775036405761,0.7,0.085227273,0.7894736840000001,0.004424779,0.304347826,1.0,0.75862069,0.325,0.655172414,0.538461538,0.7,0.065972222,0.655172414
2015-02-12 14:00:00,39.94344646888953,40.02910060538366,0.7,0.090909091,0.842105263,0.004424779,0.304347826,1.0,0.75862069,0.33,0.655172414,0.538461538,0.7,0.06944444400000001,0.655172414
2015-02-12 14:15:00,39.93925195113177,40.03047208131437,0.7,0.090909091,0.842105263,0.004424779,0.307971014,1.0,0.75,0.3325,0.655172414,0.538461538,0.7,0.06944444400000001,0.655172414
2015-02-12 14:30:00,39.93497738235465,40.03186491814085,0.7,0.090909091,0.842105263,0.004424779,0.311594203,1.0,0.74137931,0.335,0.655172414,0.538461538,0.7,0.06944444400000001,0.655172414
2015-02-12 14:45:00,39.930622190322474,40.033279242154315,0.7,0.090909091,0.842105263,0.004424779,0.315217391,1.0,0.7327586209999999,0.3375,0.655172414,0.538461538,0.7,0.06944444400000001,0.655172414
2015-02-12 15:00:00,39.926185802799615,40.03471517964589,0.7,0.090909091,0.842105263,0.004424779,0.31884058,1.0,0.7241379309999999,0.34,0.655172414,0.538461538,0.7,0.06944444400000001,0.655172414
2015-02-12 15:15:00,39.92166764755042,40.03617285690673,0.6875,0.102272727,0.842105263,0.004424779,0.333333333,1.0,0.7241379309999999,0.35,0.637931034,0.538461538,0.6875,0.076388889,0.637931034
2015-02-12 15:30:00,39.91706715233921,40.03765240022801,0.675,0.113636364,0.842105263,0.004424779,0.347826087,1.0,0.7241379309999999,0.36,0.620689655,0.538461538,0.675,0.083333333,0.620689655
2015-02-12 15:45:00,39.91238374493033,40.0391539359009,0.6625,0.125,0.842105263,0.004424779,0.362318841,1.0,0.7241379309999999,0.37,0.6034482760000001,0.538461538,0.6625,0.090277778,0.6034482760000001
2015-02-12 16:00:00,39.90761685308814,40.040677590216546,0.65,0.13636363599999998,0.842105263,0.004424779,0.37681159399999997,1.0,0.7241379309999999,0.38,0.5862068970000001,0.538461538,0.65,0.097222222,0.5862068970000001
2015-02-12 16:15:00,39.90276590457698,40.042223489466096,0.6375,0.142045455,0.842105263,0.004424779,0.394927536,0.96875,0.7241379309999999,0.39,0.5775862070000001,0.538461538,0.6375,0.10069444400000001,0.5775862070000001
2015-02-12 16:30:00,39.89783032716115,40.043791759940724,0.625,0.14772727300000002,0.842105263,0.004424779,0.41304347799999996,0.9375,0.7241379309999999,0.4,0.568965517,0.538461538,0.625,0.10416666699999999,0.568965517
2015-02-12 16:45:00,39.89280954860507,40.0453825279316,0.6125,0.153409091,0.842105263,0.004424779,0.43115942,0.90625,0.7241379309999999,0.41,0.560344828,0.538461538,0.6125,0.107638889,0.560344828
2015-02-12 17:00:00,39.88770299667303,40.046995919729866,0.6,0.159090909,0.842105263,0.004424779,0.449275362,0.875,0.7241379309999999,0.42,0.551724138,0.538461538,0.6,0.111111111,0.551724138
2015-02-12 17:15:00,39.88251009912939,40.04863206162671,0.5875,0.16477272699999998,0.842105263,0.004424779,0.463768116,0.875,0.7241379309999999,0.43,0.534482759,0.538461538,0.5875,0.11805555599999999,0.534482759
2015-02-12 17:30:00,39.87723028373848,40.05029107991325,0.575,0.170454545,0.842105263,0.004424779,0.47826087,0.875,0.7241379309999999,0.44,0.517241379,0.538461538,0.575,0.125,0.517241379
2015-02-12 17:45:00,39.871862978264645,40.05197310088066,0.5625,0.176136364,0.842105263,0.004424779,0.492753623,0.875,0.7241379309999999,0.45,0.5,0.538461538,0.5625,0.131944444,0.5
2015-02-12 18:00:00,39.86640761047224,40.053678250820106,0.55,0.181818182,0.842105263,0.004424779,0.5072463770000001,0.875,0.7241379309999999,0.46,0.482758621,0.538461538,0.55,0.13888888900000002,0.482758621
2015-02-12 18:15:00,39.86086360812561,40.055406656022775,0.5375,0.181818182,0.842105263,0.004424779,0.525362319,0.90625,0.7327586209999999,0.4675,0.474137931,0.519230769,0.5375,0.13888888900000002,0.474137931
2015-02-12 18:30:00,39.85523039898909,40.05715844277977,0.525,0.181818182,0.842105263,0.004424779,0.543478261,0.9375,0.74137931,0.475,0.465517241,0.5,0.525,0.13888888900000002,0.465517241
2015-02-12 18:45:00,39.84950741082701,40.0589337373823,0.5125,0.181818182,0.842105263,0.004424779,0.561594203,0.96875,0.75,0.4825,0.456896552,0.480769231,0.5125,0.13888888900000002,0.456896552
2015-02-12 19:00:00,39.84370054252248,40.06072799024963,0.5,0.181818182,0.842105263,0.004424779,0.579710145,1.0,0.75862069,0.49,0.448275862,0.46153846200000004,0.5,0.13888888900000002,0.448275862
2015-02-12 19:15:00,39.83784157743351,40.062517948313634,0.4875,0.181818182,0.7894736840000001,0.0033185840000000003,0.594202899,1.0,0.75862069,0.5,0.43103448299999997,0.46153846200000004,0.4875,0.13888888900000002,0.43103448299999997
2015-02-12 19:30:00,39.831968770036895,40.064275682634246,0.475,0.181818182,0.736842105,0.002212389,0.608695652,1.0,0.75862069,0.51,0.413793103,0.46153846200000004,0.475,0.13888888900000002,0.413793103
2015-02-12 19:45:00,39.826120374809406,40.06597326427149,0.4625,0.181818182,0.684210526,0.001106195,0.623188406,1.0,0.75862069,0.52,0.396551724,0.46153846200000004,0.4625,0.13888888900000002,0.396551724
2015-02-12 20:00:00,39.82033464622785,40.067582764285326,0.45,0.181818182,0.6315789470000001,0.0,0.637681159,1.0,0.75862069,0.53,0.379310345,0.46153846200000004,0.45,0.13888888900000002,0.379310345
2015-02-12 20:15:00,39.81464983876898,40.06907625373576,0.4375,0.176136364,0.6315789470000001,0.0,0.655797101,1.0,0.75862069,0.5375,0.370689655,0.46153846200000004,0.4375,0.14236111099999998,0.370689655
2015-02-12 20:30:00,39.80910420690956,40.07042580368275,0.425,0.170454545,0.6315789470000001,0.0,0.673913043,1.0,0.75862069,0.545,0.362068966,0.46153846200000004,0.425,0.145833333,0.362068966
