dt,statusN,statusS,tempC,windspeedMiles,precipMM,humidity,visibility,pressure,cloudcover,heatIndexC,dewPointC,windChillC,windGustMiles,feelsLikeC
2015-06-16 09:00:00,0.9161352004617374,0.9132218243978523,0.75,0.2727272727272727,0.0,0.29545454545454564,0.9999999999999999,0.5,0.16494845360824742,0.7222222222222223,0.5714285714285712,0.75,0.17391304347826086,0.7222222222222223
2015-06-16 09:15:00,0.9161351306860923,0.9128778769654708,0.75,0.2954545454545454,0.0,0.2727272727272727,0.9999999999999999,0.5,0.17010309278350516,0.7361111111111112,0.5714285714285712,0.75,0.17391304347826086,0.7361111111111112
2015-06-16 09:30:00,0.9161350607441255,0.9125260863640001,0.75,0.31818181818181823,0.0,0.25,0.9999999999999999,0.5,0.1752577319587629,0.75,0.5714285714285712,0.75,0.17391304347826086,0.75
2015-06-16 09:45:00,0.9161349906357401,0.912166425892825,0.75,0.34090909090909094,0.0,0.2272727272727273,0.9999999999999999,0.5,0.18041237113402062,0.7638888888888888,0.5714285714285712,0.75,0.17391304347826086,0.7638888888888888
2015-06-16 10:00:00,0.9161349203608392,0.9117988688513301,0.75,0.36363636363636365,0.0,0.20454545454545459,0.9999999999999999,0.5,0.18556701030927836,0.7777777777777777,0.5714285714285712,0.75,0.17391304347826086,0.7777777777777777
2015-06-16 16:00:00,0.9161331835561957,0.9005391071584921,0.8333333333333335,0.5454545454545454,0.012820512820512824,0.09090909090909105,0.9999999999999999,0.3571428571428612,0.15463917525773196,0.7222222222222223,0.4285714285714284,0.8333333333333335,0.34782608695652173,0.7222222222222223
2015-06-16 16:15:00,0.9161331090868604,0.8999654581588747,0.8333333333333335,0.5454545454545454,0.016025641025641028,0.11363636363636376,0.9583333333333334,0.3571428571428612,0.15463917525773196,0.7083333333333335,0.4285714285714284,0.8333333333333335,0.34782608695652173,0.7083333333333335
2015-06-16 16:30:00,0.916133034448486,0.8993832183729311,0.8333333333333335,0.5454545454545454,0.019230769230769235,0.13636363636363646,0.9166666666666666,0.3571428571428612,0.15463917525773196,0.6944444444444446,0.4285714285714284,0.8333333333333335,0.34782608695652173,0.6944444444444446
2015-06-16 16:45:00,0.9161329596409756,0.898792361100039,0.8333333333333335,0.5454545454545454,0.02243589743589744,0.15909090909090917,0.8749999999999999,0.3571428571428612,0.15463917525773196,0.6805555555555554,0.4285714285714284,0.8333333333333335,0.34782608695652173,0.6805555555555554
2015-06-16 17:00:00,0.9161328846642315,0.898192859639587,0.8333333333333335,0.5454545454545454,0.025641025641025647,0.18181818181818188,0.8333333333333334,0.3571428571428612,0.15463917525773196,0.6666666666666665,0.4285714285714284,0.8333333333333335,0.34782608695652173,0.6666666666666665
2015-06-16 17:15:00,0.9161328095181568,0.8975846872909568,0.8125,0.5454545454545454,0.025641025641025647,0.19886363636363646,0.8333333333333334,0.3571428571428612,0.15463917525773196,0.6527777777777777,0.4285714285714284,0.8125,0.34782608695652173,0.6527777777777777
2015-06-16 17:30:00,0.9161327342026551,0.8969678173535351,0.7916666666666665,0.5454545454545454,0.025641025641025647,0.21590909090909105,0.8333333333333334,0.3571428571428612,0.15463917525773196,0.6388888888888888,0.4285714285714284,0.7916666666666665,0.34782608695652173,0.6388888888888888
2015-06-16 17:45:00,0.9161326587176284,0.896342223126704,0.7708333333333335,0.5454545454545454,0.025641025641025647,0.23295454545454564,0.8333333333333334,0.3571428571428612,0.15463917525773196,0.625,0.4285714285714284,0.7708333333333335,0.34782608695652173,0.625
2015-06-16 18:00:00,0.9161325830629803,0.89570787790985,0.75,0.5454545454545454,0.025641025641025647,0.25,0.8333333333333334,0.3571428571428612,0.15463917525773196,0.6111111111111112,0.4285714285714284,0.75,0.34782608695652173,0.6111111111111112
2015-06-16 18:15:00,0.9161325072386133,0.8950647550023549,0.7291666666666665,0.5454545454545454,0.02243589743589744,0.27840909090909105,0.8749999999999999,0.3571428571428612,0.14948453608247422,0.5833333333333335,0.4285714285714284,0.7291666666666665,0.34782608695652173,0.5833333333333335
2015-06-16 18:30:00,0.9161324312444306,0.8944128277036039,0.7083333333333335,0.5454545454545454,0.019230769230769235,0.3068181818181819,0.9166666666666666,0.3571428571428612,0.1443298969072165,0.5555555555555558,0.4285714285714284,0.7083333333333335,0.34782608695652173,0.5555555555555558
2015-06-16 18:45:00,0.9161323550803351,0.8937520693129821,0.6875,0.5454545454545454,0.016025641025641028,0.3352272727272727,0.9583333333333334,0.3571428571428612,0.13917525773195877,0.5277777777777777,0.4285714285714284,0.6875,0.34782608695652173,0.5277777777777777
2015-06-16 19:00:00,0.9161322787462297,0.8930824531298707,0.6666666666666665,0.5454545454545454,0.012820512820512824,0.36363636363636376,0.9999999999999999,0.3571428571428612,0.13402061855670103,0.5,0.4285714285714284,0.6666666666666665,0.34782608695652173,0.5
2015-06-17 07:00:00,0.9161284128750283,0.8500007803066412,0.5,0.09090909090909091,0.0,0.4545454545454546,0.9999999999999999,0.4285714285714306,0.1958762886597938,0.44444444444444464,0.4285714285714284,0.5,0.08695652173913043,0.44444444444444464
